episode,global_step,episodes_completed,reward,loss,epsilon,steps,slices,current_max_slices,attempts,rejected_slices,covered,hard_total,crop_new_detection_gain,crop_new_detection_utility,crop_tp_gain,crop_fp_gain,crop_outcome_reward,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
131,1773,131,14.049103,0.297699,0.88771,17,1,1,3,2,0,7,9,4.998207,6,4,14.499103,,,,,,,,
132,1778,132,-4.960134,0.278539,0.887393,27,0,1,4,4,0,1,3,1.879733,1,3,-2.960134,,,,,,,,
133,1794,133,93.290103,0.27109,0.88638,1,1,1,1,0,17,51,24,13.230206,25,8,69.615103,,,,,,,,
134,1802,134,-1.22517,0.30318,0.885873,4,1,1,1,0,0,1,1,0.44966,0,1,-1.27517,,,,,,,,
135,1813,135,0.344067,0.246276,0.885177,3,1,1,1,0,1,28,8,3.798394,2,6,-1.100803,,,,,,,,
136,1847,136,3.233998,0.307539,0.883023,6,1,1,1,0,0,0,1,0.367996,1,0,3.183998,,,,,,,,
137,1851,137,4.051495,0.32093,0.88277,7,1,1,1,0,1,86,2,0.776736,1,1,1.888368,,,,,,,,
138,1870,138,-8.3,0.337944,0.881567,22,0,1,4,4,0,0,0,0.0,0,0,-4.8,,,,,,,,
139,1881,139,-3.249109,0.307456,0.88087,9,1,1,2,1,0,118,1,0.301782,0,1,-2.549109,,,,,,,,
140,1892,140,16.063586,0.313909,0.880173,11,1,1,2,1,3,3,8,3.26842,5,3,12.13421,,,,,,,,
141,1898,141,-1.277188,0.313752,0.879793,6,1,1,1,0,0,0,1,0.345624,0,1,-1.327188,,,,,,,,
142,1944,142,1.327332,0.325923,0.87688,17,1,1,3,2,1,16,2,1.105072,1,1,0.852536,,,,,,,,
143,1946,143,5.182189,0.347868,0.876753,3,1,1,1,0,0,26,3,1.264377,2,1,5.132189,,,,,,,,
144,1953,144,-1.906447,0.296179,0.87631,16,1,1,3,2,1,3,3,1.019,1,3,-2.1905,,,,,,,,
145,1956,145,-6.222085,0.316489,0.87612,4,1,1,1,0,0,28,5,2.45583,0,5,-6.272085,,,,,,,,
146,1965,146,-6.200981,0.282878,0.87555,12,1,1,2,1,0,23,2,0.898038,0,3,-5.250981,,,,,,,,
