episode,global_step,episodes_completed,reward,loss,epsilon,steps,slices,current_max_slices,attempts,rejected_slices,covered,hard_total,crop_new_detection_gain,crop_new_detection_utility,crop_tp_gain,crop_fp_gain,crop_outcome_reward,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
18180,514697,18180,-26.098445,0.018991,0.05,40,1,6,6,5,0,0,3,1.282398,1,3,-2.058801,,,,,,,,
18181,514732,18181,-13.002636,0.024088,0.05,30,0,6,6,6,0,4,0,0.0,0,0,-4.8,,,,,,,,
18182,514810,18182,6.997374,0.019982,0.05,31,1,6,6,5,3,24,6,3.201076,0,6,-9.799462,,,,,,,,
18183,514823,18183,50.882502,0.023537,0.05,30,3,6,6,3,13,64,16,9.83536,0,17,-21.78232,,,,,,,,
18184,514867,18184,-19.609878,0.023499,0.05,39,1,6,6,5,0,0,3,1.653637,0,4,-6.373182,,,,,,,,
18185,514869,18185,-15.634469,0.019382,0.05,34,0,6,6,6,0,5,1,0.460057,0,1,-3.669972,,,,,,,,
18186,514928,18186,113.900354,0.019905,0.05,27,1,6,6,5,19,64,19,9.699774,0,20,-26.350113,,,,,,,,
18187,514941,18187,-1.211309,0.020518,0.05,29,2,6,6,4,3,9,11,6.164621,0,11,-14.61769,,,,,,,,
18188,514942,18188,0.785529,0.01566,0.05,37,1,6,6,5,0,27,2,1.37459,0,2,-4.712705,,,,,,,,
18189,514959,18189,102.063354,0.019825,0.05,17,1,6,6,5,11,110,6,2.407877,5,1,9.903939,,,,,,,,
18190,514969,18190,84.242832,0.022462,0.05,17,2,6,6,4,18,24,13,6.221733,7,6,13.310867,,,,,,,,
18191,514979,18191,15.002651,0.010437,0.05,7,0,6,6,6,0,18,0,0.0,0,0,-7.2,,,,,,,,
18192,515028,18192,-6.647087,0.027621,0.05,23,0,6,6,6,0,19,0,0.0,0,0,-7.2,,,,,,,,
18193,515035,18193,-9.905701,0.020712,0.05,38,0,6,6,6,0,1,0,0.0,0,0,-6.0,,,,,,,,
18194,515057,18194,-17.789912,0.022501,0.05,41,0,6,6,6,0,0,0,0.0,0,0,-3.6,,,,,,,,
18195,515080,18195,-16.08016,0.018893,0.05,34,0,6,6,6,0,20,0,0.0,0,0,-3.6,,,,,,,,
18196,515126,18196,-6.276033,0.022762,0.05,28,1,6,6,5,1,1,6,3.156399,3,3,3.6782,,,,,,,,
18197,515136,18197,15.630111,0.022963,0.05,13,1,6,6,5,2,11,4,1.914007,0,5,-10.142997,,,,,,,,
18198,515212,18198,-13.918376,0.019034,0.05,30,2,6,6,4,1,1,16,10.237342,0,16,-20.081329,,,,,,,,
18199,515250,18199,14.747537,0.026133,0.05,38,1,6,6,5,3,4,2,0.905635,0,2,-6.147183,,,,,,,,
18200,515277,18200,-8.891628,0.018115,0.05,21,0,6,6,6,0,9,1,0.49458,0,1,-6.05271,,,,,,,,
18201,515323,18201,-11.950864,0.023906,0.05,18,0,6,6,6,0,0,1,0.32478,0,1,-4.93761,,,,,,,,
18202,515338,18202,-20.403994,0.023031,0.05,33,2,6,6,4,0,0,6,3.169315,0,6,-9.815342,,,,,,,,
18203,515385,18203,-2.121622,0.02078,0.05,26,2,6,6,4,2,2,6,3.352069,0,7,-11.223966,,,,,,,,
18204,515391,18204,-16.130864,0.024144,0.05,27,0,6,6,6,0,1,0,0.0,0,0,-4.8,,,,,,,,
18205,515479,18205,-16.422883,0.022479,0.05,41,0,6,6,6,0,0,1,0.467721,0,1,-3.66614,,,,,,,,
18206,515506,18206,472.472517,0.018341,0.05,16,5,6,6,1,100,256,38,19.872742,2,37,-39.563629,,,,,,,,
18207,515525,18207,-18.200409,0.022772,0.05,41,0,6,6,6,0,0,2,0.778199,0,2,-5.0109,,,,,,,,
18208,515550,18208,-17.511058,0.024756,0.05,38,1,6,6,5,0,15,2,0.986313,0,2,-4.906843,,,,,,,,
18209,515576,18209,24.178538,0.023124,0.05,31,1,6,6,5,5,53,5,2.252232,0,5,-8.773884,,,,,,,,
18210,515601,18210,-6.955338,0.022111,0.05,34,0,6,6,6,0,58,1,0.658342,0,1,-7.170829,,,,,,,,
18211,515611,18211,1.601647,0.020217,0.05,18,1,6,6,5,0,8,2,1.144591,1,1,-1.527704,,,,,,,,
18212,515651,18212,-25.364567,0.021319,0.05,42,0,6,6,6,0,5,0,0.0,0,0,0.0,,,,,,,,
18213,515678,18213,-9.642331,0.029623,0.05,8,2,6,6,4,0,0,11,4.948267,0,11,-17.625867,,,,,,,,
18214,515700,18214,-19.488959,0.020879,0.05,42,1,6,6,5,1,7,4,1.595505,1,3,-0.702248,,,,,,,,
