episode,global_step,episodes_completed,reward,loss,epsilon,steps,slices,current_max_slices,attempts,rejected_slices,covered,hard_total,crop_new_detection_gain,crop_new_detection_utility,crop_tp_gain,crop_fp_gain,crop_outcome_reward,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
1101,30276,1101,79.444961,0.066003,0.05,30,0,6,6,6,0,36,0,0.0,0,0,-3.6,,,,,,,,
1102,30281,1102,-18.436831,0.061149,0.05,40,0,6,6,6,0,0,0,0.0,0,1,-6.3,,,,,,,,
1103,30286,1103,-11.972121,0.062167,0.05,29,0,6,6,6,0,0,1,0.403795,0,1,-6.098103,,,,,,,,
1104,30357,1104,4.709689,0.061114,0.05,36,1,6,6,5,5,9,10,6.099685,3,7,1.549842,,,,,,,,
1105,30383,1105,7.783974,0.056696,0.05,26,0,6,6,6,0,11,0,0.0,0,0,-7.2,,,,,,,,
1106,30408,1106,-6.134505,0.063941,0.05,21,2,6,6,4,1,3,10,4.361154,2,8,-6.219423,,,,,,,,
1107,30457,1107,106.371142,0.064801,0.05,11,4,6,6,2,21,34,20,10.862704,4,16,-8.968648,,,,,,,,
1108,30503,1108,-23.932062,0.05712,0.05,42,0,6,6,6,0,5,0,0.0,0,0,-1.2,,,,,,,,
1109,30506,1109,71.752699,0.067341,0.05,24,3,6,6,3,17,25,12,5.466247,1,11,-11.966877,,,,,,,,
1110,30588,1110,-22.172187,0.06769,0.05,39,2,6,6,4,0,4,13,6.826464,4,9,1.913232,,,,,,,,
1111,30593,1111,-21.641568,0.058723,0.05,35,0,6,6,6,0,0,0,0.0,0,0,-3.6,,,,,,,,
1112,30598,1112,-7.590871,0.054248,0.05,40,1,6,6,5,1,9,10,4.866775,0,10,-14.966612,,,,,,,,
1113,30619,1113,56.562424,0.061544,0.05,37,2,6,6,4,16,23,10,4.576751,2,8,-3.711625,,,,,,,,
1114,30637,1114,-19.559765,0.067176,0.05,38,1,6,6,5,1,5,7,3.532698,0,8,-10.233651,,,,,,,,
1115,30690,1115,-3.084442,0.058873,0.05,34,0,6,6,6,0,15,0,0.0,0,0,-4.8,,,,,,,,
1116,30704,1116,-13.450379,0.06168,0.05,30,0,6,6,6,0,0,0,0.0,0,0,-6.0,,,,,,,,
1117,30750,1117,-13.726466,0.059822,0.05,29,0,6,6,6,0,0,1,0.646433,0,1,-4.776783,,,,,,,,
1118,30760,1118,-7.658825,0.060919,0.05,22,1,6,6,5,0,10,3,1.528923,0,3,-8.535539,,,,,,,,
1119,30772,1119,-6.790489,0.050677,0.05,31,0,6,6,6,0,18,0,0.0,0,0,-4.8,,,,,,,,
1120,30789,1120,-17.328524,0.061903,0.05,27,4,6,6,2,0,9,12,7.68123,3,12,-6.359385,,,,,,,,
1121,30806,1121,100.39188,0.060096,0.05,13,5,6,6,1,20,27,33,17.453295,30,5,91.226648,,,,,,,,
1122,30819,1122,-21.653583,0.051838,0.05,34,0,6,6,6,0,0,0,0.0,0,0,-3.6,,,,,,,,
1123,30937,1123,-16.674142,0.05692,0.05,30,2,6,6,4,0,1,9,4.216636,3,6,-0.291682,,,,,,,,
1124,30954,1124,78.550853,0.067869,0.05,28,4,6,6,2,18,33,53,28.949453,23,31,36.974727,,,,,,,,
1125,30958,1125,29.214739,0.047582,0.05,13,1,6,6,5,0,13,5,1.839959,2,3,-1.18002,,,,,,,,
1126,30975,1126,-10.731254,0.059117,0.05,37,1,6,6,5,2,5,5,3.553206,2,3,2.076603,,,,,,,,
1127,31074,1127,45.62597,0.057307,0.05,24,2,6,6,4,10,33,11,4.891421,0,11,-18.854289,,,,,,,,
1128,31079,1128,-3.298189,0.05769,0.05,36,3,6,6,3,3,3,9,4.525936,3,6,1.062968,,,,,,,,
1129,31084,1129,-10.527171,0.055142,0.05,31,0,6,6,6,0,0,1,0.365208,1,0,-1.617396,,,,,,,,
1130,31104,1130,-13.915672,0.057832,0.05,25,1,6,6,5,0,1,2,0.997567,0,2,-6.101217,,,,,,,,
1131,31112,1131,0.371488,0.059721,0.05,22,5,6,6,1,3,7,25,16.384856,3,23,-17.307572,,,,,,,,
1132,31133,1132,61.216687,0.055413,0.05,31,5,6,6,1,13,18,23,13.629817,15,8,39.814909,,,,,,,,
1133,31135,1133,153.887439,0.062364,0.05,10,6,6,6,0,33,81,62,31.237637,0,66,-83.381181,,,,,,,,
1134,31169,1134,88.713362,0.064576,0.05,36,1,6,6,5,24,52,12,6.286703,0,13,-16.356649,,,,,,,,
1135,31179,1135,-22.809144,0.062777,0.05,35,0,6,6,6,0,1,0,0.0,0,0,-2.4,,,,,,,,
1136,31325,1136,203.164302,0.057221,0.05,12,4,6,6,2,40,59,17,7.362553,6,11,3.981276,,,,,,,,
1137,31348,1137,-10.5472,0.05815,0.05,36,0,6,6,6,0,0,0,0.0,0,0,-6.0,,,,,,,,
1138,31379,1138,38.551771,0.058337,0.05,35,1,6,6,5,2,26,3,1.417365,0,3,-4.991318,,,,,,,,
1139,31397,1139,-19.277073,0.060676,0.05,38,0,6,6,6,0,0,0,0.0,0,0,-2.4,,,,,,,,
1140,31401,1140,-15.453406,0.066415,0.05,29,2,6,6,4,0,1,7,2.981789,0,9,-13.209106,,,,,,,,
1141,31462,1141,-26.198817,0.061303,0.05,41,1,6,6,5,0,1,12,6.293739,0,12,-14.853131,,,,,,,,
1142,31504,1142,-12.023675,0.063619,0.05,25,2,6,6,4,0,1,5,3.490685,1,4,-3.654658,,,,,,,,
1143,31546,1143,-22.327806,0.06031,0.05,37,0,6,6,6,0,4,0,0.0,0,0,-1.2,,,,,,,,
1144,31585,1144,-4.058317,0.060099,0.05,26,1,6,6,5,2,9,10,4.564747,1,10,-10.917626,,,,,,,,
1145,31599,1145,66.992524,0.061322,0.05,29,3,6,6,3,10,41,16,7.276507,0,16,-22.761746,,,,,,,,
1146,31630,1146,-24.737205,0.058464,0.05,42,0,6,6,6,0,26,0,0.0,0,1,-2.7,,,,,,,,
1147,31660,1147,0.288481,0.062143,0.05,36,0,6,6,6,0,29,0,0.0,0,0,-6.0,,,,,,,,
1148,31671,1148,-13.14071,0.055874,0.05,37,0,6,6,6,0,0,0,0.0,0,0,-4.8,,,,,,,,
1149,31691,1149,-13.299879,0.055857,0.05,32,0,6,6,6,0,48,0,0.0,0,0,-4.8,,,,,,,,
1150,31725,1150,-7.340899,0.060112,0.05,25,1,6,6,5,1,2,5,2.40654,1,4,-5.39673,,,,,,,,
1151,31730,1151,-23.902112,0.062787,0.05,41,1,6,6,5,0,16,2,1.067029,0,2,-2.466485,,,,,,,,
1152,31784,1152,-23.312756,0.066679,0.05,42,0,6,6,6,0,4,0,0.0,0,0,-1.2,,,,,,,,
1153,31785,1153,79.105496,0.065138,0.05,24,2,6,6,4,17,22,28,15.604861,17,15,33.902431,,,,,,,,
1154,31892,1154,-4.019225,0.057063,0.05,34,0,6,6,6,0,13,1,0.475328,0,1,-4.862336,,,,,,,,
1155,31894,1155,-6.879279,0.055233,0.05,27,0,6,6,6,0,0,1,0.39877,0,1,-7.300615,,,,,,,,
1156,31953,1156,-8.985794,0.055798,0.05,23,0,6,6,6,0,1,0,0.0,0,0,-6.0,,,,,,,,
1157,31955,1157,-17.940892,0.063448,0.05,36,0,6,6,6,0,7,0,0.0,0,0,-3.6,,,,,,,,
1158,31957,1158,-22.127738,0.056023,0.05,35,1,6,6,5,0,33,2,0.883677,0,2,-3.758162,,,,,,,,
1159,32063,1159,65.034848,0.057132,0.05,29,2,6,6,4,16,18,17,9.321878,0,17,-23.239061,,,,,,,,
1160,32074,1160,81.101127,0.062108,0.05,33,1,6,6,5,19,30,11,5.1332,0,11,-15.1334,,,,,,,,
1161,32086,1161,-4.652511,0.064039,0.05,12,2,6,6,4,0,4,6,3.309517,0,6,-9.745241,,,,,,,,
1162,32137,1162,-8.706181,0.055483,0.05,22,1,6,6,5,0,0,6,4.239003,0,6,-10.480498,,,,,,,,
1163,32140,1163,54.088204,0.057867,0.05,30,0,6,6,6,0,20,0,0.0,0,0,-2.4,,,,,,,,
1164,32176,1164,-25.595449,0.060338,0.05,42,0,6,6,6,0,3,0,0.0,0,0,0.0,,,,,,,,
1165,32203,1165,-18.993147,0.055873,0.05,32,1,6,6,5,0,0,3,1.179026,0,3,-6.310487,,,,,,,,
1166,32206,1166,-22.133182,0.053474,0.05,36,0,6,6,6,0,1,1,0.544014,0,1,-3.627993,,,,,,,,
1167,32273,1167,43.339568,0.054377,0.05,20,1,6,6,5,5,20,4,1.540843,0,4,-8.829578,,,,,,,,
1168,32285,1168,76.209781,0.064133,0.05,35,5,6,6,1,16,48,29,15.514786,2,28,-29.442607,,,,,,,,
1169,32290,1169,-18.498192,0.06022,0.05,35,1,6,6,5,0,1,3,1.178705,1,2,-1.810648,,,,,,,,
1170,32311,1170,-15.326667,0.061298,0.05,40,2,6,6,4,1,4,8,5.01285,5,3,13.006425,,,,,,,,
1171,32312,1171,15.949695,0.062647,0.05,33,2,6,6,4,5,24,19,10.852836,0,19,-26.673582,,,,,,,,
1172,32326,1172,-2.195796,0.049883,0.05,15,0,6,6,6,0,2,0,0.0,0,0,-7.2,,,,,,,,
1173,32341,1173,-10.357993,0.054294,0.05,24,0,6,6,6,0,4,3,1.271733,0,3,-7.464134,,,,,,,,
1174,32388,1174,-15.394583,0.05841,0.05,31,1,6,6,5,1,6,3,1.42594,0,4,-7.68703,,,,,,,,
1175,32399,1175,89.834656,0.054032,0.05,21,2,6,6,4,16,37,8,4.022796,0,9,-13.888602,,,,,,,,
1176,32525,1176,170.394652,0.057778,0.05,15,4,6,6,2,36,49,17,8.138786,1,17,-20.830607,,,,,,,,
1177,32617,1177,41.16896,0.058305,0.05,30,2,6,6,4,12,15,6,3.106983,0,6,-7.446509,,,,,,,,
1178,32627,1178,-27.532432,0.056715,0.05,42,0,6,6,6,0,5,0,0.0,0,0,0.0,,,,,,,,
1179,32709,1179,102.409687,0.049435,0.05,23,3,6,6,3,22,88,16,8.092106,10,6,23.846053,,,,,,,,
1180,32714,1180,0.14165,0.054419,0.05,40,0,6,6,6,0,3,1,0.433785,0,1,-3.683108,,,,,,,,
1181,32753,1181,52.466787,0.052669,0.05,30,2,6,6,4,13,21,14,7.95892,0,14,-20.62054,,,,,,,,
1182,32758,1182,106.80092,0.056169,0.05,27,2,6,6,4,24,50,9,4.523916,1,8,-9.138042,,,,,,,,
1183,32780,1183,-23.571055,0.063403,0.05,40,0,6,6,6,0,5,0,0.0,0,0,-1.2,,,,,,,,
1184,32782,1184,-5.154285,0.064544,0.05,36,0,6,6,6,0,1,0,0.0,0,0,-6.0,,,,,,,,
1185,32786,1185,-12.963711,0.062373,0.05,31,0,6,6,6,0,5,0,0.0,0,0,-4.8,,,,,,,,
1186,32791,1186,40.437812,0.063304,0.05,30,4,6,6,2,11,15,18,8.273921,3,15,-9.363039,,,,,,,,
1187,32800,1187,-25.445188,0.057482,0.05,39,0,6,6,6,0,9,0,0.0,0,0,-1.2,,,,,,,,
1188,32811,1188,12.370778,0.057266,0.05,38,0,6,6,6,0,13,1,0.358944,0,1,-3.720528,,,,,,,,
1189,32835,1189,25.008033,0.061387,0.05,13,0,6,6,6,0,14,2,0.95858,0,2,-7.32071,,,,,,,,
1190,32900,1190,21.618698,0.058478,0.05,32,3,6,6,3,5,24,21,13.657709,4,17,-6.671145,,,,,,,,
1191,32904,1191,-23.617562,0.06205,0.05,37,1,6,6,5,0,0,7,3.75407,0,9,-12.822965,,,,,,,,
1192,32943,1192,-13.267278,0.06009,0.05,34,2,6,6,4,1,1,8,3.369758,0,8,-10.315121,,,,,,,,
1193,32981,1193,163.321459,0.054694,0.05,17,6,6,6,0,34,108,27,14.769715,1,26,-28.615142,,,,,,,,
1194,33031,1194,128.894952,0.056721,0.05,15,4,6,6,2,28,40,23,12.97521,2,24,-24.712395,,,,,,,,
1195,33113,1195,-18.533018,0.059727,0.05,31,0,6,6,6,0,3,0,0.0,0,0,-3.6,,,,,,,,
1196,33117,1196,-25.118001,0.05644,0.05,37,1,6,6,5,0,0,4,1.708865,4,1,11.354432,,,,,,,,
1197,33130,1197,-15.803646,0.056614,0.05,26,0,6,6,6,0,17,1,0.472396,0,1,-3.663802,,,,,,,,
1198,33150,1198,43.136738,0.059139,0.05,23,1,6,6,5,3,35,6,2.341984,2,4,-1.229008,,,,,,,,
1199,33171,1199,34.225207,0.054558,0.05,21,1,6,6,5,6,14,5,2.184217,5,0,12.492108,,,,,,,,
1200,33231,1200,39.14295,0.051447,0.05,18,2,6,6,4,7,35,15,7.571954,3,12,-7.614023,,,,,,,,
1201,33232,1201,3.62374,0.05814,0.05,27,2,6,6,4,3,4,6,2.736681,1,5,-6.731659,,,,,,,,
1202,33234,1202,41.326118,0.060904,0.05,28,2,6,6,4,12,15,17,9.61338,1,16,-17.39331,,,,,,,,
1203,33329,1203,137.999494,0.056289,0.05,36,2,6,6,4,32,68,12,5.926982,2,10,-7.236509,,,,,,,,
1204,33355,1204,-13.699396,0.067812,0.05,34,0,6,6,6,0,30,2,1.481364,1,1,-0.159318,,,,,,,,
1205,33370,1205,-0.840001,0.061671,0.05,15,0,6,6,6,0,3,1,0.52119,1,0,-2.739405,,,,,,,,
1206,33388,1206,158.222514,0.057192,0.05,38,2,6,6,4,32,68,18,7.991615,4,14,-7.404193,,,,,,,,
1207,33414,1207,-26.723579,0.056511,0.05,41,1,6,6,5,0,0,2,1.262179,0,2,-2.36891,,,,,,,,
1208,33417,1208,-10.896182,0.053134,0.05,19,1,6,6,5,0,0,10,5.131112,2,8,-5.834444,,,,,,,,
1209,33429,1209,-5.828126,0.056029,0.05,28,1,6,6,5,0,14,3,1.929502,0,3,-7.135249,,,,,,,,
1210,33492,1210,-15.190232,0.059789,0.05,37,2,6,6,4,2,4,9,5.188093,3,6,2.594047,,,,,,,,
1211,33496,1211,-16.863824,0.058898,0.05,37,0,6,6,6,0,1,0,0.0,0,0,-3.6,,,,,,,,
1212,33554,1212,30.071354,0.059701,0.05,20,3,6,6,3,8,14,12,6.678573,1,11,-12.560713,,,,,,,,
1213,33591,1213,85.699729,0.053858,0.05,35,2,6,6,4,18,48,20,10.470318,0,20,-25.964841,,,,,,,,
1214,33657,1214,68.616296,0.062908,0.05,15,3,6,6,3,7,40,15,6.013292,7,8,8.406646,,,,,,,,
1215,33681,1215,-12.860918,0.056531,0.05,22,1,6,6,5,0,2,4,1.662382,0,4,-7.568809,,,,,,,,
1216,33690,1216,8.390846,0.058382,0.05,20,2,6,6,4,1,13,14,7.434879,2,12,-9.48256,,,,,,,,
1217,33715,1217,-10.291186,0.059195,0.05,34,0,6,6,6,0,6,2,0.832165,1,1,-2.883917,,,,,,,,
1218,33741,1218,-27.807518,0.062512,0.05,39,0,6,6,6,0,18,0,0.0,0,0,-1.2,,,,,,,,
1219,33758,1219,-22.427055,0.053181,0.05,38,1,6,6,5,0,9,4,2.481577,0,4,-8.359212,,,,,,,,
1220,33825,1220,37.055745,0.062913,0.05,9,2,6,6,4,9,9,12,5.831083,0,12,-18.684459,,,,,,,,
1221,33851,1221,-16.913303,0.058854,0.05,31,3,6,6,3,0,3,11,6.632719,9,3,24.616359,,,,,,,,
1222,33861,1222,91.443037,0.059587,0.05,27,3,6,6,3,20,42,28,14.874467,15,14,31.437234,,,,,,,,
1223,33874,1223,72.015463,0.053087,0.05,20,1,6,6,5,17,42,11,5.736765,0,11,-17.231617,,,,,,,,
1224,33887,1224,-26.508934,0.061067,0.05,41,1,6,6,5,0,11,12,6.159328,0,12,-14.920336,,,,,,,,
1225,33904,1225,-25.403479,0.052264,0.05,42,0,6,6,6,0,9,0,0.0,0,0,0.0,,,,,,,,
1226,34012,1226,-24.682292,0.064449,0.05,39,1,6,6,5,0,2,4,2.308092,1,4,-3.045954,,,,,,,,
1227,34022,1227,-18.210019,0.059475,0.05,38,4,6,6,2,0,8,29,18.225758,21,9,58.612879,,,,,,,,
1228,34057,1228,52.802962,0.059728,0.05,25,0,6,6,6,0,14,3,1.089795,0,3,-7.555103,,,,,,,,
1229,34058,1229,129.719542,0.049902,0.05,23,3,6,6,3,15,29,21,11.168815,4,18,-11.815593,,,,,,,,
1230,34072,1230,-9.822099,0.060784,0.05,36,3,6,6,3,2,18,11,5.02097,0,13,-18.189515,,,,,,,,
1231,34077,1231,-10.335981,0.047482,0.05,21,0,6,6,6,0,0,0,0.0,0,0,-6.0,,,,,,,,
1232,34164,1232,-29.522915,0.058917,0.05,42,1,6,6,5,0,0,8,5.049859,0,8,-9.47507,,,,,,,,
1233,34167,1233,107.958917,0.061753,0.05,36,1,6,6,5,27,42,15,6.962853,12,3,34.981426,,,,,,,,
1234,34213,1234,5.282113,0.057802,0.05,22,1,6,6,5,3,8,7,2.852295,0,7,-12.673853,,,,,,,,
1235,34254,1235,-17.223349,0.059321,0.05,31,1,6,6,5,0,4,3,1.514373,0,3,-4.942813,,,,,,,,
1236,34336,1236,-11.161813,0.068736,0.05,27,0,6,6,6,0,1,2,0.72844,0,4,-9.23578,,,,,,,,
1237,34344,1237,113.784965,0.063997,0.05,17,2,6,6,4,25,39,24,13.607738,2,24,-24.396131,,,,,,,,
1238,34371,1238,-18.149256,0.062293,0.05,41,1,6,6,5,0,40,2,1.155827,0,2,-4.822087,,,,,,,,
1239,34377,1239,150.144609,0.056192,0.05,20,6,6,6,0,32,44,36,17.032799,32,7,94.0164,,,,,,,,
1240,34427,1240,24.21288,0.057997,0.05,36,2,6,6,4,9,15,15,7.135059,0,16,-21.632471,,,,,,,,
1241,34450,1241,-22.791234,0.062824,0.05,36,1,6,6,5,0,28,8,4.300209,0,8,-11.049896,,,,,,,,
1242,34463,1242,-10.488068,0.069189,0.05,36,0,6,6,6,0,13,0,0.0,0,0,-1.2,,,,,,,,
1243,34481,1243,5.736681,0.063678,0.05,41,2,6,6,4,5,50,11,6.157339,8,3,22.57867,,,,,,,,
1244,34493,1244,-11.362555,0.052839,0.05,26,0,6,6,6,0,4,0,0.0,0,0,-3.6,,,,,,,,
1245,34508,1245,-7.475976,0.058418,0.05,31,4,6,6,2,2,2,11,5.411647,3,11,-4.794176,,,,,,,,
1246,34580,1246,-15.520791,0.064874,0.05,26,0,6,6,6,0,1,0,0.0,0,0,-4.8,,,,,,,,
1247,34650,1247,-20.778738,0.063865,0.05,37,0,6,6,6,0,1,1,0.669739,0,1,-2.365131,,,,,,,,
1248,34664,1248,151.553404,0.049975,0.05,20,4,6,6,2,33,68,28,15.014938,1,29,-34.192531,,,,,,,,
1249,34678,1249,-1.417413,0.056641,0.05,41,1,6,6,5,4,23,5,2.666038,3,2,7.333019,,,,,,,,
1250,34693,1250,32.269999,0.059118,0.05,30,2,6,6,4,10,33,12,5.454839,0,12,-16.472581,,,,,,,,
1251,34750,1251,-16.527436,0.064605,0.05,31,1,6,6,5,1,1,4,2.445376,1,3,-1.477312,,,,,,,,
1252,34759,1252,-13.262187,0.053958,0.05,37,0,6,6,6,0,15,1,0.404297,0,1,-4.897852,,,,,,,,
1253,34783,1253,-9.941761,0.060023,0.05,20,3,6,6,3,1,1,13,8.287574,6,8,10.143787,,,,,,,,
1254,34816,1254,13.950558,0.057403,0.05,30,3,6,6,3,6,9,14,6.491915,1,14,-14.754043,,,,,,,,
1255,34819,1255,-14.204557,0.061526,0.05,28,0,6,6,6,0,21,0,0.0,0,0,-4.8,,,,,,,,
1256,34844,1256,-6.51703,0.067659,0.05,21,0,6,6,6,0,15,4,2.26094,0,4,-7.26953,,,,,,,,
1257,34901,1257,2.056432,0.064075,0.05,13,1,6,3,2,3,22,6,2.66723,0,6,-8.866385,,,,,,,,
1258,34939,1258,-9.620169,0.063075,0.05,32,0,6,6,6,0,0,1,0.409339,0,1,-6.09533,,,,,,,,
1259,34945,1259,42.892941,0.057942,0.05,29,2,6,6,4,11,27,14,6.703375,3,11,-6.548313,,,,,,,,
1260,34994,1260,-6.732906,0.057746,0.05,34,0,6,6,6,0,12,0,0.0,0,0,-7.2,,,,,,,,
1261,35017,1261,-25.145526,0.06011,0.05,40,1,6,6,5,0,0,2,0.846058,0,2,-3.776971,,,,,,,,
1262,35021,1262,-19.224263,0.059283,0.05,33,0,6,6,6,0,15,0,0.0,0,0,-2.4,,,,,,,,
1263,35078,1263,-13.781904,0.058785,0.05,25,1,6,6,5,0,0,5,2.644291,3,2,4.922146,,,,,,,,
1264,35086,1264,-10.8932,0.058208,0.05,21,2,6,6,4,0,2,7,4.288847,0,7,-13.155576,,,,,,,,
1265,35095,1265,-7.040516,0.05568,0.05,21,0,6,6,6,0,12,3,1.585244,0,3,-6.107378,,,,,,,,
1266,35108,1266,-11.438613,0.057405,0.05,33,1,6,6,5,0,2,7,3.352184,0,7,-12.423908,,,,,,,,
1267,35119,1267,-9.41981,0.058851,0.05,21,0,6,6,6,0,0,1,0.410761,1,0,-1.59462,,,,,,,,
1268,35162,1268,-15.587966,0.053814,0.05,32,0,6,6,6,0,11,0,0.0,0,0,-3.6,,,,,,,,
1269,35208,1269,-16.4694,0.060063,0.05,34,0,6,6,6,0,27,0,0.0,0,0,-3.6,,,,,,,,
1270,35259,1270,160.947359,0.061004,0.05,20,1,6,6,5,32,48,16,8.513731,4,13,-5.643135,,,,,,,,
1271,35341,1271,-9.188423,0.070337,0.05,20,0,6,6,6,0,2,0,0.0,0,0,-6.0,,,,,,,,
1272,35347,1272,-20.972867,0.058308,0.05,33,0,6,6,6,0,7,1,0.720915,0,1,-2.339543,,,,,,,,
1273,35422,1273,10.397562,0.055402,0.05,21,0,6,6,6,0,12,1,0.432094,0,1,-6.083953,,,,,,,,
1274,35482,1274,-7.530037,0.052005,0.05,20,0,6,6,6,0,0,0,0.0,0,0,-7.2,,,,,,,,
1275,35484,1275,-13.550207,0.059845,0.05,40,0,6,6,6,0,0,0,0.0,0,0,-4.8,,,,,,,,
1276,35488,1276,-27.976622,0.060511,0.05,42,0,6,6,6,0,0,0,0.0,0,0,0.0,,,,,,,,
1277,35493,1277,-11.617909,0.055644,0.05,37,0,6,6,6,0,3,2,0.908775,0,2,-7.345613,,,,,,,,
1278,35506,1278,-10.289847,0.063278,0.05,32,0,6,6,6,0,0,0,0.0,0,0,-6.0,,,,,,,,
1279,35524,1279,48.017515,0.058065,0.05,26,4,6,6,2,13,19,39,21.631896,4,37,-32.684052,,,,,,,,
1280,35553,1280,-29.772761,0.062148,0.05,38,0,6,6,6,0,16,0,0.0,0,0,-1.2,,,,,,,,
1281,35559,1281,-1.914779,0.058205,0.05,29,2,6,6,4,2,23,10,4.971565,0,10,-16.114218,,,,,,,,
1282,35593,1282,28.599635,0.055411,0.05,36,1,6,6,5,11,61,9,5.416953,0,9,-10.791524,,,,,,,,
1283,35603,1283,-5.806689,0.047674,0.05,16,0,6,6,6,0,1,1,0.597485,0,1,-7.201257,,,,,,,,
1284,35606,1284,75.190609,0.061772,0.05,33,3,6,6,3,14,67,10,5.075803,2,9,-7.362098,,,,,,,,
1285,35690,1285,180.749,0.050975,0.05,13,5,6,6,1,38,52,39,22.412931,11,29,0.706466,,,,,,,,
1286,35695,1286,12.110421,0.059793,0.05,36,2,6,6,4,1,11,11,6.149557,0,14,-17.925222,,,,,,,,
1287,35707,1287,-10.432995,0.062017,0.05,28,0,6,6,6,0,0,1,0.599422,0,1,-6.000289,,,,,,,,
1288,35784,1288,-24.275697,0.054361,0.05,36,1,6,6,5,0,11,5,3.192489,0,5,-5.903755,,,,,,,,
1289,35795,1289,1.402965,0.056174,0.05,12,0,6,6,6,0,6,0,0.0,0,0,-6.0,,,,,,,,
1290,35847,1290,5.541663,0.059429,0.05,18,2,6,6,4,4,5,18,10.823341,0,20,-23.988329,,,,,,,,
1291,35853,1291,7.773841,0.05756,0.05,32,3,6,6,3,4,4,21,12.886273,6,15,1.943137,,,,,,,,
1292,35873,1292,-10.688352,0.05605,0.05,20,3,6,6,3,0,0,28,15.922146,26,2,79.361073,,,,,,,,
1293,35915,1293,-6.1637,0.049995,0.05,13,3,6,6,3,0,6,14,6.242627,0,14,-20.278687,,,,,,,,
1294,35950,1294,18.255372,0.057916,0.05,33,1,6,6,5,6,9,14,7.385146,12,3,32.792573,,,,,,,,
1295,35952,1295,2.055011,0.064411,0.05,29,3,6,6,3,4,14,17,9.850001,5,12,1.925001,,,,,,,,
1296,35993,1296,15.268019,0.06097,0.05,25,2,6,6,4,5,46,11,6.406253,2,12,-11.196874,,,,,,,,
1297,36004,1297,-0.487121,0.064426,0.05,30,0,6,6,6,0,26,0,0.0,0,0,-3.6,,,,,,,,
1298,36028,1298,-13.193982,0.064979,0.05,34,1,6,6,5,0,0,2,1.394371,0,2,-5.902815,,,,,,,,
1299,36129,1299,49.455139,0.066761,0.05,16,5,6,6,1,12,18,26,14.015196,2,27,-27.492402,,,,,,,,
1300,36130,1300,-20.057702,0.064771,0.05,39,1,6,6,5,0,0,6,3.642109,0,7,-8.678946,,,,,,,,
1301,36134,1301,86.720825,0.066965,0.05,33,2,6,6,4,21,58,17,8.476418,3,16,-10.761791,,,,,,,,
1302,36149,1302,-22.266477,0.069512,0.05,41,1,6,6,5,0,5,2,1.50126,1,1,1.05063,,,,,,,,
1303,36202,1303,-15.548412,0.064042,0.05,32,0,6,6,6,0,54,0,0.0,0,0,-4.8,,,,,,,,
1304,36203,1304,-2.126357,0.060625,0.05,18,0,6,6,6,0,3,1,0.788396,1,0,-0.205802,,,,,,,,
1305,36207,1305,-21.065464,0.065855,0.05,32,2,6,6,4,0,28,5,2.665513,0,6,-7.667244,,,,,,,,
1306,36334,1306,22.275213,0.066153,0.05,24,3,6,6,3,6,22,34,15.719158,27,8,74.159579,,,,,,,,
1307,36369,1307,56.951439,0.059166,0.05,15,1,6,6,5,2,32,2,1.054197,2,0,1.727099,,,,,,,,
1308,36371,1308,-16.819194,0.059674,0.05,36,1,6,6,5,1,3,5,3.315685,3,2,7.657843,,,,,,,,
1309,36380,1309,54.027174,0.062091,0.05,22,1,6,6,5,11,22,7,3.500108,3,6,0.550054,,,,,,,,
1310,36413,1310,68.684027,0.054563,0.05,35,2,6,6,4,18,55,13,6.16186,0,13,-16.41907,,,,,,,,
1311,36436,1311,90.185021,0.053732,0.05,27,0,6,6,6,0,42,2,1.045568,0,2,-7.277216,,,,,,,,
1312,36440,1312,-20.126739,0.058023,0.05,41,0,6,6,6,0,0,0,0.0,0,0,-2.4,,,,,,,,
1313,36470,1313,228.693367,0.060919,0.05,21,4,6,6,2,48,78,37,17.79326,10,28,-3.10337,,,,,,,,
1314,36519,1314,-27.598848,0.057846,0.05,42,0,6,6,6,0,14,0,0.0,0,0,0.0,,,,,,,,
1315,36521,1315,-10.061781,0.056863,0.05,33,1,6,6,5,0,0,2,0.885379,0,2,-8.557311,,,,,,,,
1316,36576,1316,-15.424496,0.059423,0.05,39,1,6,6,5,0,0,2,1.387361,0,2,-5.90632,,,,,,,,
1317,36610,1317,10.257867,0.052606,0.05,30,4,6,6,2,4,20,30,15.087824,2,28,-30.856088,,,,,,,,
1318,36666,1318,138.360568,0.049631,0.05,29,3,6,6,3,30,67,20,10.534839,5,15,-2.232581,,,,,,,,
1319,36709,1319,-18.239194,0.05894,0.05,35,1,6,6,5,0,2,2,1.105694,0,2,-4.847153,,,,,,,,
1320,36731,1320,7.661385,0.06204,0.05,33,2,6,6,4,4,4,5,2.992674,1,4,-3.903663,,,,,,,,
1321,36808,1321,7.314647,0.06523,0.05,23,2,6,6,4,1,4,8,3.905491,0,8,-10.047255,,,,,,,,
1322,36815,1322,-24.075829,0.056192,0.05,38,0,6,6,6,0,0,0,0.0,0,0,-1.2,,,,,,,,
1323,36867,1323,-9.615117,0.053016,0.05,31,0,6,6,6,0,0,0,0.0,0,0,-6.0,,,,,,,,
